7.917807616916053171e+00 4.083562247881782348e+00 7.193263285819516462e+00 1.086895770279634021e+01 1.187382696276029392e+01 8.012596064981122979e+00 7.579027477343686314e+00 7.640133606538483058e+00 1.013593704269497309e+01 8.629491087682939821e+00 3.737262669856015123e+02
9.007086833837211870e+00 5.482272596619015559e+00 6.586025818272933208e+00 1.081952974589288630e+01 1.059005651191168340e+01 7.751035997973853675e+00 6.258218533840479658e+00 7.401135345916935115e+00 1.002800359559943111e+01 9.316046035186587915e+00 3.625702077467340132e+02
8.263132015930620966e+00 3.996692602810704376e+00 5.987176398324607796e+00 9.675332996928613483e+00 9.879078938910497598e+00 8.143185222609897522e+00 5.383895742471961121e+00 5.022584289257885359e+00 1.030622143208402264e+01 9.794596449325986498e+00 3.169919623359663206e+02
8.263132015930620966e+00 3.996692602810704376e+00 5.987176398324607796e+00 9.675332996928613483e+00 9.879078938910497598e+00 8.143185222609897522e+00 5.383895742471961121e+00 5.022584289257885359e+00 1.030622143208402264e+01 9.794596449325986498e+00 3.169919623359663206e+02
8.263132015930620966e+00 3.996692602810704376e+00 5.987176398324607796e+00 9.675332996928613483e+00 9.879078938910497598e+00 8.143185222609897522e+00 5.383895742471961121e+00 5.022584289257885359e+00 1.030622143208402264e+01 9.794596449325986498e+00 3.169919623359663206e+02
8.263132015930620966e+00 3.996692602810704376e+00 5.987176398324607796e+00 9.675332996928613483e+00 9.879078938910497598e+00 8.143185222609897522e+00 5.383895742471961121e+00 5.022584289257885359e+00 1.030622143208402264e+01 9.794596449325986498e+00 3.169919623359663206e+02
8.263132015930620966e+00 3.996692602810704376e+00 5.987176398324607796e+00 9.675332996928613483e+00 9.879078938910497598e+00 8.143185222609897522e+00 5.383895742471961121e+00 5.022584289257885359e+00 1.030622143208402264e+01 9.794596449325986498e+00 3.169919623359663206e+02
8.547449245316094846e+00 3.196589207388544018e+00 6.732562844854768969e+00 7.615668056977448863e+00 9.279722165278975865e+00 8.913649152800152464e+00 4.723973240624451897e+00 4.921849906312957046e+00 1.158365448756559957e+01 7.951725712865751916e+00 2.980603905191879335e+02
7.126552365748460183e+00 2.456210101377295452e+00 6.738629343318474518e+00 8.438699392602279303e+00 9.978499218176759555e+00 8.561598372210314167e+00 5.722418147470998306e+00 3.264138593204297223e+00 1.026478332593176468e+01 7.393079749436194170e+00 2.748684890016958775e+02
7.126552365748460183e+00 2.456210101377295452e+00 6.738629343318474518e+00 8.438699392602279303e+00 9.978499218176759555e+00 8.561598372210314167e+00 5.722418147470998306e+00 3.264138593204297223e+00 1.026478332593176468e+01 7.393079749436194170e+00 2.748684890016958775e+02
7.318530246343497581e+00 1.912101978801379776e+00 7.134014907718182918e+00 8.466785284305816006e+00 7.640725675660263505e+00 7.982795512724465858e+00 5.690346697623326122e+00 1.797325547954942593e+00 1.238875328642187412e+01 6.061174435133386496e+00 2.638664109680794922e+02
7.318530246343497581e+00 1.912101978801379776e+00 7.134014907718182918e+00 8.466785284305816006e+00 7.640725675660263505e+00 7.982795512724465858e+00 5.690346697623326122e+00 1.797325547954942593e+00 1.238875328642187412e+01 6.061174435133386496e+00 2.638664109680794922e+02
7.318530246343497581e+00 1.912101978801379776e+00 7.134014907718182918e+00 8.466785284305816006e+00 7.640725675660263505e+00 7.982795512724465858e+00 5.690346697623326122e+00 1.797325547954942593e+00 1.238875328642187412e+01 6.061174435133386496e+00 2.638664109680794922e+02
7.318530246343497581e+00 1.912101978801379776e+00 7.134014907718182918e+00 8.466785284305816006e+00 7.640725675660263505e+00 7.982795512724465858e+00 5.690346697623326122e+00 1.797325547954942593e+00 1.238875328642187412e+01 6.061174435133386496e+00 2.638664109680794922e+02
7.318530246343497581e+00 1.912101978801379776e+00 7.134014907718182918e+00 8.466785284305816006e+00 7.640725675660263505e+00 7.982795512724465858e+00 5.690346697623326122e+00 1.797325547954942593e+00 1.238875328642187412e+01 6.061174435133386496e+00 2.638664109680794922e+02
7.318530246343497581e+00 1.912101978801379776e+00 7.134014907718182918e+00 8.466785284305816006e+00 7.640725675660263505e+00 7.982795512724465858e+00 5.690346697623326122e+00 1.797325547954942593e+00 1.238875328642187412e+01 6.061174435133386496e+00 2.638664109680794922e+02
7.318530246343497581e+00 1.912101978801379776e+00 7.134014907718182918e+00 8.466785284305816006e+00 7.640725675660263505e+00 7.982795512724465858e+00 5.690346697623326122e+00 1.797325547954942593e+00 1.238875328642187412e+01 6.061174435133386496e+00 2.638664109680794922e+02
8.070467834188981726e+00 1.155962476464937883e+00 6.376645130362033953e+00 9.023067818343704971e+00 7.278564226586976105e+00 7.844449318512686453e+00 5.036601929824163548e+00 1.832548718349068073e+00 1.229911940831529549e+01 5.353011190031022437e+00 2.558537997095830576e+02
8.070467834188981726e+00 1.155962476464937883e+00 6.376645130362033953e+00 9.023067818343704971e+00 7.278564226586976105e+00 7.844449318512686453e+00 5.036601929824163548e+00 1.832548718349068073e+00 1.229911940831529549e+01 5.353011190031022437e+00 2.558537997095830576e+02
9.140529507468921011e+00 1.471619216619113324e-02 6.393639899512530533e+00 9.017203693459460823e+00 6.259265928791720945e+00 7.093673938383069810e+00 4.896235932312475114e+00 2.130916850040787125e+00 1.197076451612496584e+01 5.410475413672259926e+00 2.481615449988758257e+02
8.596441016182735595e+00 1.344202266035398274e+00 3.727839389049188323e+00 9.560179320621411847e+00 4.359860195632689894e+00 7.332392469153772296e+00 4.821009994410765387e+00 2.761529760269275435e+00 1.136328612343822009e+01 6.358360370746602541e+00 2.270965276936692874e+02
7.057456826131106808e+00 7.749137963233851956e-01 3.815652315316170995e+00 8.253999015572038189e+00 4.557807101936839800e+00 8.269289848522710429e+00 5.695246042803724151e+00 3.095693047217180194e+00 1.192374476885625256e+01 6.412714458343424795e+00 2.237841948649796677e+02
7.057456826131106808e+00 7.749137963233851956e-01 3.815652315316170995e+00 8.253999015572038189e+00 4.557807101936839800e+00 8.269289848522710429e+00 5.695246042803724151e+00 3.095693047217180194e+00 1.192374476885625256e+01 6.412714458343424795e+00 2.237841948649796677e+02
6.961641842236109490e+00 -1.268439924793870466e-01 5.166749246181163713e+00 9.293016917736865778e+00 3.899032183940140506e+00 6.552344003843110443e+00 5.177286573004682424e+00 2.158166899039645870e+00 1.219827544356035887e+01 5.625700725780194311e+00 2.157900423682470716e+02
6.961641842236109490e+00 -1.268439924793870466e-01 5.166749246181163713e+00 9.293016917736865778e+00 3.899032183940140506e+00 6.552344003843110443e+00 5.177286573004682424e+00 2.158166899039645870e+00 1.219827544356035887e+01 5.625700725780194311e+00 2.157900423682470716e+02
6.961641842236109490e+00 -1.268439924793870466e-01 5.166749246181163713e+00 9.293016917736865778e+00 3.899032183940140506e+00 6.552344003843110443e+00 5.177286573004682424e+00 2.158166899039645870e+00 1.219827544356035887e+01 5.625700725780194311e+00 2.157900423682470716e+02
7.099963773556201119e+00 -2.680234437367475797e-01 4.625991391909150430e+00 9.972465073042755535e+00 4.226116188429127618e+00 6.549917575878931864e+00 4.462029261068402697e+00 2.538344265043168235e+00 1.211995175972387706e+01 3.734331108164709256e+00 2.096420063250687065e+02
7.099963773556201119e+00 -2.680234437367475797e-01 4.625991391909150430e+00 9.972465073042755535e+00 4.226116188429127618e+00 6.549917575878931864e+00 4.462029261068402697e+00 2.538344265043168235e+00 1.211995175972387706e+01 3.734331108164709256e+00 2.096420063250687065e+02
7.099963773556201119e+00 -2.680234437367475797e-01 4.625991391909150430e+00 9.972465073042755535e+00 4.226116188429127618e+00 6.549917575878931864e+00 4.462029261068402697e+00 2.538344265043168235e+00 1.211995175972387706e+01 3.734331108164709256e+00 2.096420063250687065e+02
7.099963773556201119e+00 -2.680234437367475797e-01 4.625991391909150430e+00 9.972465073042755535e+00 4.226116188429127618e+00 6.549917575878931864e+00 4.462029261068402697e+00 2.538344265043168235e+00 1.211995175972387706e+01 3.734331108164709256e+00 2.096420063250687065e+02
7.099963773556201119e+00 -2.680234437367475797e-01 4.625991391909150430e+00 9.972465073042755535e+00 4.226116188429127618e+00 6.549917575878931864e+00 4.462029261068402697e+00 2.538344265043168235e+00 1.211995175972387706e+01 3.734331108164709256e+00 2.096420063250687065e+02
7.105335222398386996e+00 -4.701485526583775720e-01 3.730830380190646167e+00 9.268231923120074711e+00 4.016429179453854914e+00 5.509226994015449463e+00 5.612439782937017618e+00 1.331547082889293243e+00 1.332115043089346429e+01 3.154178233494677297e+00 2.088418595490320513e+02
7.105335222398386996e+00 -4.701485526583775720e-01 3.730830380190646167e+00 9.268231923120074711e+00 4.016429179453854914e+00 5.509226994015449463e+00 5.612439782937017618e+00 1.331547082889293243e+00 1.332115043089346429e+01 3.154178233494677297e+00 2.088418595490320513e+02
7.195989092388916930e+00 -7.678456326359350825e-02 3.428884331350671832e+00 9.251043450551353686e+00 4.184201199043283914e+00 3.949193040908236085e+00 6.676496464839487111e+00 8.696665821960701814e-01 1.303059156990322620e+01 4.794221153736232921e+00 2.101718355294540572e+02
7.047244515762684181e+00 -4.559181071820095910e-01 4.375765859458086382e+00 7.413136925045283654e+00 2.955622463963106572e+00 4.795632748165527204e+00 5.618067486464653371e+00 1.043503590244925450e+00 1.252278342736721584e+01 3.879341818966113298e+00 1.801141099294405592e+02
7.047244515762684181e+00 -4.559181071820095910e-01 4.375765859458086382e+00 7.413136925045283654e+00 2.955622463963106572e+00 4.795632748165527204e+00 5.618067486464653371e+00 1.043503590244925450e+00 1.252278342736721584e+01 3.879341818966113298e+00 1.801141099294405592e+02
7.047244515762684181e+00 -4.559181071820095910e-01 4.375765859458086382e+00 7.413136925045283654e+00 2.955622463963106572e+00 4.795632748165527204e+00 5.618067486464653371e+00 1.043503590244925450e+00 1.252278342736721584e+01 3.879341818966113298e+00 1.801141099294405592e+02
7.047244515762684181e+00 -4.559181071820095910e-01 4.375765859458086382e+00 7.413136925045283654e+00 2.955622463963106572e+00 4.795632748165527204e+00 5.618067486464653371e+00 1.043503590244925450e+00 1.252278342736721584e+01 3.879341818966113298e+00 1.801141099294405592e+02
7.047244515762684181e+00 -4.559181071820095910e-01 4.375765859458086382e+00 7.413136925045283654e+00 2.955622463963106572e+00 4.795632748165527204e+00 5.618067486464653371e+00 1.043503590244925450e+00 1.252278342736721584e+01 3.879341818966113298e+00 1.801141099294405592e+02
7.268995321324400294e+00 2.845808408295801839e-01 4.218439368862020089e+00 6.525705999197823459e+00 3.042594518366699585e+00 5.155672593196316100e+00 3.542295984590493330e+00 2.406989015770555795e+00 1.283841775247322481e+01 3.840030812568093310e+00 1.735249770087717707e+02
7.268995321324400294e+00 2.845808408295801839e-01 4.218439368862020089e+00 6.525705999197823459e+00 3.042594518366699585e+00 5.155672593196316100e+00 3.542295984590493330e+00 2.406989015770555795e+00 1.283841775247322481e+01 3.840030812568093310e+00 1.735249770087717707e+02
7.268995321324400294e+00 2.845808408295801839e-01 4.218439368862020089e+00 6.525705999197823459e+00 3.042594518366699585e+00 5.155672593196316100e+00 3.542295984590493330e+00 2.406989015770555795e+00 1.283841775247322481e+01 3.840030812568093310e+00 1.735249770087717707e+02
8.073939680769061766e+00 2.105511650792185607e-02 2.305627803379940666e+00 7.172115600131833801e+00 1.962541241555138205e+00 4.884120956437038252e+00 3.533663429194184413e+00 1.672413641709437293e+00 1.218017679013632559e+01 2.439042018451033744e+00 1.596198449522295846e+02
8.382582649089252769e+00 3.657846452352396804e-01 1.143076923029178404e+00 6.559571749560861420e+00 1.066777265569850197e+00 2.625368281885325228e+00 3.564237848200454195e+00 1.151544869398627657e+00 1.076111987509120560e+01 1.878328453120288399e+00 1.280631673918171032e+02
8.382582649089252769e+00 3.657846452352396804e-01 1.143076923029178404e+00 6.559571749560861420e+00 1.066777265569850197e+00 2.625368281885325228e+00 3.564237848200454195e+00 1.151544869398627657e+00 1.076111987509120560e+01 1.878328453120288399e+00 1.280631673918171032e+02
7.738024048406584754e+00 9.351114563046354355e-01 1.031955067135940318e+00 6.006772891325211639e+00 1.665217723222635948e+00 3.501603594802181973e+00 1.404904505270037518e+00 2.800201910150944329e+00 9.113881781065714449e+00 2.449955433806074279e+00 1.059059446961313142e+02
8.432253344941720741e+00 9.110107847277193471e-01 7.326891443393712677e-03 6.247894286927492935e+00 2.467717161738459453e+00 2.876686576624504887e+00 1.680383599516104054e+00 2.233998563109262481e+00 8.688195153810882587e+00 2.174920220528151926e+00 1.066817395477313397e+02
8.432253344941720741e+00 9.110107847277193471e-01 7.326891443393712677e-03 6.247894286927492935e+00 2.467717161738459453e+00 2.876686576624504887e+00 1.680383599516104054e+00 2.233998563109262481e+00 8.688195153810882587e+00 2.174920220528151926e+00 1.066817395477313397e+02
6.741904166752117789e+00 9.577400290764893631e-01 1.204191232647066068e+00 6.954008058476718546e+00 2.223690710841981666e+00 2.363673502525739600e+00 -5.109655734538678384e-01 2.602245916536360504e+00 8.693144610711032172e+00 2.191762654262431997e+00 9.705897577293718825e+01
6.741904166752117789e+00 9.577400290764893631e-01 1.204191232647066068e+00 6.954008058476718546e+00 2.223690710841981666e+00 2.363673502525739600e+00 -5.109655734538678384e-01 2.602245916536360504e+00 8.693144610711032172e+00 2.191762654262431997e+00 9.705897577293718825e+01
6.741904166752117789e+00 9.577400290764893631e-01 1.204191232647066068e+00 6.954008058476718546e+00 2.223690710841981666e+00 2.363673502525739600e+00 -5.109655734538678384e-01 2.602245916536360504e+00 8.693144610711032172e+00 2.191762654262431997e+00 9.705897577293718825e+01
6.741904166752117789e+00 9.577400290764893631e-01 1.204191232647066068e+00 6.954008058476718546e+00 2.223690710841981666e+00 2.363673502525739600e+00 -5.109655734538678384e-01 2.602245916536360504e+00 8.693144610711032172e+00 2.191762654262431997e+00 9.705897577293718825e+01
6.741904166752117789e+00 9.577400290764893631e-01 1.204191232647066068e+00 6.954008058476718546e+00 2.223690710841981666e+00 2.363673502525739600e+00 -5.109655734538678384e-01 2.602245916536360504e+00 8.693144610711032172e+00 2.191762654262431997e+00 9.705897577293718825e+01
6.741904166752117789e+00 9.577400290764893631e-01 1.204191232647066068e+00 6.954008058476718546e+00 2.223690710841981666e+00 2.363673502525739600e+00 -5.109655734538678384e-01 2.602245916536360504e+00 8.693144610711032172e+00 2.191762654262431997e+00 9.705897577293718825e+01
6.741904166752117789e+00 9.577400290764893631e-01 1.204191232647066068e+00 6.954008058476718546e+00 2.223690710841981666e+00 2.363673502525739600e+00 -5.109655734538678384e-01 2.602245916536360504e+00 8.693144610711032172e+00 2.191762654262431997e+00 9.705897577293718825e+01
6.741904166752117789e+00 9.577400290764893631e-01 1.204191232647066068e+00 6.954008058476718546e+00 2.223690710841981666e+00 2.363673502525739600e+00 -5.109655734538678384e-01 2.602245916536360504e+00 8.693144610711032172e+00 2.191762654262431997e+00 9.705897577293718825e+01
6.675424550937774093e+00 2.439269382671029884e+00 1.401931738380027603e+00 5.805217575033037036e+00 1.803434129102907901e+00 2.103119897923930282e+00 -7.816023845942041692e-01 1.736401044480520461e+00 7.382688177303720956e+00 2.790572676648686912e+00 7.988507558697013167e+01
4.957147688556012177e+00 3.077457344645152748e+00 1.000188960833082064e+00 4.930167277116787261e+00 8.840398945003445919e-01 3.338498951166513073e+00 3.310602671248863427e-01 6.170292110152630904e-01 6.441180677565509605e+00 2.500593720015530153e+00 5.975509472766975705e+01
4.957147688556012177e+00 3.077457344645152748e+00 1.000188960833082064e+00 4.930167277116787261e+00 8.840398945003445919e-01 3.338498951166513073e+00 3.310602671248863427e-01 6.170292110152630904e-01 6.441180677565509605e+00 2.500593720015530153e+00 5.975509472766975705e+01
4.957147688556012177e+00 3.077457344645152748e+00 1.000188960833082064e+00 4.930167277116787261e+00 8.840398945003445919e-01 3.338498951166513073e+00 3.310602671248863427e-01 6.170292110152630904e-01 6.441180677565509605e+00 2.500593720015530153e+00 5.975509472766975705e+01
3.821604179706366899e+00 1.142769366661541497e+00 1.665464584749792198e+00 3.356237402973125228e+00 1.667790395545157178e+00 3.697250981517834489e+00 1.285914643516667732e+00 -1.026108522620320374e+00 6.593313790857163070e+00 2.485247706982784965e+00 4.937729491204157029e+01
3.821604179706366899e+00 1.142769366661541497e+00 1.665464584749792198e+00 3.356237402973125228e+00 1.667790395545157178e+00 3.697250981517834489e+00 1.285914643516667732e+00 -1.026108522620320374e+00 6.593313790857163070e+00 2.485247706982784965e+00 4.937729491204157029e+01
3.821604179706366899e+00 1.142769366661541497e+00 1.665464584749792198e+00 3.356237402973125228e+00 1.667790395545157178e+00 3.697250981517834489e+00 1.285914643516667732e+00 -1.026108522620320374e+00 6.593313790857163070e+00 2.485247706982784965e+00 4.937729491204157029e+01
3.821604179706366899e+00 1.142769366661541497e+00 1.665464584749792198e+00 3.356237402973125228e+00 1.667790395545157178e+00 3.697250981517834489e+00 1.285914643516667732e+00 -1.026108522620320374e+00 6.593313790857163070e+00 2.485247706982784965e+00 4.937729491204157029e+01
3.175556752606912614e+00 6.734579409246090886e-01 1.126601284816082238e+00 2.544848036105271216e+00 1.838568037090491103e+00 4.846578396182777304e+00 2.533353909528091030e+00 -1.831982033114519792e+00 5.777893433171020554e+00 1.395894528480842389e+00 4.512972855334775346e+01
3.175556752606912614e+00 6.734579409246090886e-01 1.126601284816082238e+00 2.544848036105271216e+00 1.838568037090491103e+00 4.846578396182777304e+00 2.533353909528091030e+00 -1.831982033114519792e+00 5.777893433171020554e+00 1.395894528480842389e+00 4.512972855334775346e+01
1.679694566630501429e+00 1.054659649264052979e+00 3.455704750436064954e-01 2.469129929412702484e+00 1.423082931714743760e+00 4.001138894717821692e+00 3.107117811008761166e+00 -1.378619301263575458e+00 4.477904857655474302e+00 2.417437627671937150e+00 3.281719436353088781e+01
1.679694566630501429e+00 1.054659649264052979e+00 3.455704750436064954e-01 2.469129929412702484e+00 1.423082931714743760e+00 4.001138894717821692e+00 3.107117811008761166e+00 -1.378619301263575458e+00 4.477904857655474302e+00 2.417437627671937150e+00 3.281719436353088781e+01
1.679694566630501429e+00 1.054659649264052979e+00 3.455704750436064954e-01 2.469129929412702484e+00 1.423082931714743760e+00 4.001138894717821692e+00 3.107117811008761166e+00 -1.378619301263575458e+00 4.477904857655474302e+00 2.417437627671937150e+00 3.281719436353088781e+01
1.679694566630501429e+00 1.054659649264052979e+00 3.455704750436064954e-01 2.469129929412702484e+00 1.423082931714743760e+00 4.001138894717821692e+00 3.107117811008761166e+00 -1.378619301263575458e+00 4.477904857655474302e+00 2.417437627671937150e+00 3.281719436353088781e+01
2.938160497572914753e-01 2.738768622990440882e+00 9.948251353670428676e-01 2.593230118567581677e+00 9.945311812377439775e-01 2.676932751656566634e+00 2.702500272671152892e+00 -1.467207531082031835e+00 4.475622938662460193e+00 2.869861213053193083e+00 3.059013595042099709e+01
-7.429713221112683730e-01 1.248482534587389559e+00 -2.043744108028148210e-01 3.502317677454636069e+00 2.199737624101964606e+00 2.047020929639634446e+00 1.425384905784682354e+00 -1.358675212988012859e+00 5.123703858416334356e+00 3.045692947476066337e+00 3.142708028130346776e+01
-7.429713221112683730e-01 1.248482534587389559e+00 -2.043744108028148210e-01 3.502317677454636069e+00 2.199737624101964606e+00 2.047020929639634446e+00 1.425384905784682354e+00 -1.358675212988012859e+00 5.123703858416334356e+00 3.045692947476066337e+00 3.142708028130346776e+01
-7.429713221112683730e-01 1.248482534587389559e+00 -2.043744108028148210e-01 3.502317677454636069e+00 2.199737624101964606e+00 2.047020929639634446e+00 1.425384905784682354e+00 -1.358675212988012859e+00 5.123703858416334356e+00 3.045692947476066337e+00 3.142708028130346776e+01
-7.429713221112683730e-01 1.248482534587389559e+00 -2.043744108028148210e-01 3.502317677454636069e+00 2.199737624101964606e+00 2.047020929639634446e+00 1.425384905784682354e+00 -1.358675212988012859e+00 5.123703858416334356e+00 3.045692947476066337e+00 3.142708028130346776e+01
-7.429713221112683730e-01 1.248482534587389559e+00 -2.043744108028148210e-01 3.502317677454636069e+00 2.199737624101964606e+00 2.047020929639634446e+00 1.425384905784682354e+00 -1.358675212988012859e+00 5.123703858416334356e+00 3.045692947476066337e+00 3.142708028130346776e+01
-7.429713221112683730e-01 1.248482534587389559e+00 -2.043744108028148210e-01 3.502317677454636069e+00 2.199737624101964606e+00 2.047020929639634446e+00 1.425384905784682354e+00 -1.358675212988012859e+00 5.123703858416334356e+00 3.045692947476066337e+00 3.142708028130346776e+01
-7.429713221112683730e-01 1.248482534587389559e+00 -2.043744108028148210e-01 3.502317677454636069e+00 2.199737624101964606e+00 2.047020929639634446e+00 1.425384905784682354e+00 -1.358675212988012859e+00 5.123703858416334356e+00 3.045692947476066337e+00 3.142708028130346776e+01
-7.429713221112683730e-01 1.248482534587389559e+00 -2.043744108028148210e-01 3.502317677454636069e+00 2.199737624101964606e+00 2.047020929639634446e+00 1.425384905784682354e+00 -1.358675212988012859e+00 5.123703858416334356e+00 3.045692947476066337e+00 3.142708028130346776e+01
-8.671430820724639332e-01 8.708892622198400879e-01 -1.688415127168277685e+00 1.872238093194111830e+00 2.204075164831178935e+00 1.996146401100119538e+00 9.656913836938766371e-01 -1.565028200016542304e+00 5.270022201549763530e+00 3.069625186185421573e+00 2.864328002091160386e+01
-8.671430820724639332e-01 8.708892622198400879e-01 -1.688415127168277685e+00 1.872238093194111830e+00 2.204075164831178935e+00 1.996146401100119538e+00 9.656913836938766371e-01 -1.565028200016542304e+00 5.270022201549763530e+00 3.069625186185421573e+00 2.864328002091160386e+01
-8.671430820724639332e-01 8.708892622198400879e-01 -1.688415127168277685e+00 1.872238093194111830e+00 2.204075164831178935e+00 1.996146401100119538e+00 9.656913836938766371e-01 -1.565028200016542304e+00 5.270022201549763530e+00 3.069625186185421573e+00 2.864328002091160386e+01
-8.671430820724639332e-01 8.708892622198400879e-01 -1.688415127168277685e+00 1.872238093194111830e+00 2.204075164831178935e+00 1.996146401100119538e+00 9.656913836938766371e-01 -1.565028200016542304e+00 5.270022201549763530e+00 3.069625186185421573e+00 2.864328002091160386e+01
-8.671430820724639332e-01 8.708892622198400879e-01 -1.688415127168277685e+00 1.872238093194111830e+00 2.204075164831178935e+00 1.996146401100119538e+00 9.656913836938766371e-01 -1.565028200016542304e+00 5.270022201549763530e+00 3.069625186185421573e+00 2.864328002091160386e+01
-2.928415578168910294e-01 2.137752783292181213e+00 -2.327850228064098914e-01 2.410326632469059760e+00 2.201023562502292030e+00 2.352273709422155967e+00 1.228110014381024184e-01 -1.644183659110850515e+00 5.155614965328014776e+00 2.786138436848654809e+00 2.897932915809034427e+01
-5.211633702074114360e-01 5.100710511626738164e-01 -9.040796476711384644e-01 3.916678564256634409e+00 -1.974803711870585232e-01 2.468608725810198745e+00 2.804257838741577302e-01 -1.421753600612134960e+00 4.978409332316764413e+00 2.869491047243190707e+00 2.897055126514682044e+01
-1.335731096047609867e+00 2.596196590674812454e-01 -6.758739312398378551e-01 3.132012268998088267e+00 1.208972063379781803e+00 1.695548944332287533e+00 2.962697975389306793e-01 -4.853253515693541909e-01 5.701417842735146735e+00 2.190164344397182106e+00 2.704034389390161053e+01
4.768551163278709204e-01 1.200805062873373741e+00 -3.956912511283765532e-01 3.188925682150866248e+00 8.764776006261324470e-01 1.913351572412976376e+00 -7.277058285093546131e-01 -3.340819727384742865e-01 5.248238951429877730e+00 1.966820145932779429e+00 2.423891475632699510e+01
4.768551163278709204e-01 1.200805062873373741e+00 -3.956912511283765532e-01 3.188925682150866248e+00 8.764776006261324470e-01 1.913351572412976376e+00 -7.277058285093546131e-01 -3.340819727384742865e-01 5.248238951429877730e+00 1.966820145932779429e+00 2.423891475632699510e+01
4.768551163278709204e-01 1.200805062873373741e+00 -3.956912511283765532e-01 3.188925682150866248e+00 8.764776006261324470e-01 1.913351572412976376e+00 -7.277058285093546131e-01 -3.340819727384742865e-01 5.248238951429877730e+00 1.966820145932779429e+00 2.423891475632699510e+01
2.039453445014125066e+00 8.023274428995615937e-01 -1.822883409975813995e+00 2.286437318099271643e+00 1.741784175394232914e+00 2.309348680934890208e+00 2.913732863540322571e-01 -9.622111000838227124e-01 4.016167530102919159e+00 3.064178690357092005e+00 2.412512196458900959e+01
2.039453445014125066e+00 8.023274428995615937e-01 -1.822883409975813995e+00 2.286437318099271643e+00 1.741784175394232914e+00 2.309348680934890208e+00 2.913732863540322571e-01 -9.622111000838227124e-01 4.016167530102919159e+00 3.064178690357092005e+00 2.412512196458900959e+01
2.039453445014125066e+00 8.023274428995615937e-01 -1.822883409975813995e+00 2.286437318099271643e+00 1.741784175394232914e+00 2.309348680934890208e+00 2.913732863540322571e-01 -9.622111000838227124e-01 4.016167530102919159e+00 3.064178690357092005e+00 2.412512196458900959e+01
2.039453445014125066e+00 8.023274428995615937e-01 -1.822883409975813995e+00 2.286437318099271643e+00 1.741784175394232914e+00 2.309348680934890208e+00 2.913732863540322571e-01 -9.622111000838227124e-01 4.016167530102919159e+00 3.064178690357092005e+00 2.412512196458900959e+01
2.039453445014125066e+00 8.023274428995615937e-01 -1.822883409975813995e+00 2.286437318099271643e+00 1.741784175394232914e+00 2.309348680934890208e+00 2.913732863540322571e-01 -9.622111000838227124e-01 4.016167530102919159e+00 3.064178690357092005e+00 2.412512196458900959e+01
